id,city,address,area,year,floors,type,passability,revenue,quantity,gain
2741,Хабаровск,"ул. Пассажирская, д. 14","1460,1",1988,2,3,23933,"1387171,75",0,"1034,46159057886"
2740,Хабаровск,"ул. Пассажирская, д. 12",1348,1997,2,0,30966,1297184,0,"967,354636448911"
2739,Хабаровск,"ул. Парфенова, д. 14",437,1958,2,0,20522,"431431,03125",0,"321,732929474633"
2738,Хабаровск,"ул. Парфенова, д. 10",101,1958,1,0,6382,"99690,859375",0,"74,3428958636421"
2737,Хабаровск,"ул. Партизанская, д. 93А","552,5",1936,1,0,16037,"534176,75",0,"398,353938836519"
2736,Хабаровск,"ул. Партизанская, д. 91А","408,1",1946,2,0,16614,"399645,59375",0,"298,029437651436"
2735,Хабаровск,"ул. Панькова, д. 31","6225,3",1971,5,0,77749,"5921209,5",1,"7166,78020681399"
2734,Хабаровск,"ул. Панькова, д. 29 б","11846,1",1970,10,0,76864,8129370,1,"11704,0632509063"
2733,Хабаровск,"ул. Панькова, д. 29","3032,2",1960,4,0,39144,"2884288,5",0,"2150,9129416731"
2732,Хабаровск,"ул. Панькова, д. 24","2309,9",1974,5,0,56305,"2228598,5",0,"1661,9424011999"
2731,Хабаровск,"ул. Панькова, д. 23","5868,1",1993,10,0,69180,"5576346,5",1,"6458,16276599172"
2730,Хабаровск,"ул. Панькова, д. 22","2306,8",1974,5,0,27857,"2191328,5",0,"1634,1488828552"
2729,Хабаровск,"ул. Панькова, д. 21","1907,4",1917,4,2,23993,"1808298,5",0,"1348,51026381655"
2728,Хабаровск,"ул. Панькова, д. 20","2348,3",1975,5,0,30487,"2233369,75",0,"1665,50048610471"
2727,Хабаровск,"ул. Панькова, д. 15","5903,6",1973,5,0,113182,5662748,1,"6635,69880149917"
2726,Хабаровск,"ул. Панькова, д. 13","5204,3",1975,5,0,61913,"4945929,5",1,"5162,79480482786"
2725,Хабаровск,"ул. Панькова, д. 11","1586,6",1927,4,0,46194,"1539025,125",0,"1147,70386489512"
2724,Хабаровск,"ул. Панфиловцев, д. дом 38, стр. Основная часть","22181,2",1994,10,0,83162,8673189,1,"12821,4914123807"
2723,Хабаровск,"ул. Панфиловцев, д. 47","5774,9",1972,5,0,66796,5486186,1,"6272,90281414633"
2722,Хабаровск,"ул. Панфиловцев, д. 45","3579,1",1971,5,0,77913,"3443286,25",0,"2567,77675222504"
2721,Хабаровск,"ул. Панфиловцев, д. 43","7480,4",1971,5,0,124039,"7152510,5",1,"9696,83232461699"
2720,Хабаровск,"ул. Панфиловцев, д. 41","7475,2",1972,5,1,92937,"7107902,5",1,"9605,17271833798"
2719,Хабаровск,"ул. Панфиловцев, д. 39","9644,1",1975,9,0,50204,"5283340,5",1,"5856,10002842472"
2718,Хабаровск,"ул. Панфиловцев, д. 38","22181,2",1994,10,0,96913,10156017,1,"15868,3760666915"
2717,Хабаровск,"ул. Панфиловцев, д. 37","6089,2",1981,14,0,68078,"5782071,5",1,"6880,88228943483"
2716,Хабаровск,"ул. Панфиловцев, д. 36А","9809,1",2005,11,0,137848,9349981,1,"14212,1497752928"
2715,Хабаровск,"ул. Панфиловцев, д. 36","9998,6",1998,10,0,106340,9489382,1,"14498,5880996943"
2714,Хабаровск,"ул. Панфиловцев, д. 35","7531,89",1971,5,0,106785,"7179886,5",1,"9753,0839696469"
2713,Хабаровск,"ул. Панфиловцев, д. 34","14619,8",1990,10,0,87352,9224020,1,"13953,3276880773"
2712,Хабаровск,"ул. Панфиловцев, д. 33",5781,1972,5,0,47194,4869121,1,"5004,97026956778"
2711,Хабаровск,"ул. Панфиловцев, д. 32","4881,5",1977,9,0,101302,"4691216,5",1,"4639,41574066569"
2710,Хабаровск,"ул. Панфиловцев, д. 31","3572,2",1971,5,0,63695,"3419648,5",0,"2550,14927065132"
2709,Хабаровск,"ул. Панфиловцев, д. 30","11942,9",1977,9,1,111300,10851085,1,"17296,5875807056"
2708,Хабаровск,"ул. Панфиловцев, д. 29","7539,5",1971,5,0,117276,"7199686,5",1,"9793,76860478689"
2707,Хабаровск,"ул. Панфиловцев, д. 27А","9585,4",1974,9,0,123555,9123224,1,"13746,214128301"
2706,Хабаровск,"ул. Панфиловцев, д. 27","7540,99",1971,5,1,81872,7156147,1,"9704,30453045975"
2705,Хабаровск,"ул. Панфиловцев, д. 26","4886,1",1976,9,0,75174,"4663960,5",1,"4583,41066918208"
2704,Хабаровск,"ул. Панфиловцев, д. 25","4301,9",1992,6,0,78751,"4121188,5",1,"3468,13386189923"
2703,Хабаровск,"ул. Панфиловцев, д. 24","11970,9",1977,9,0,132469,11367974,1,"18358,6805288305"
2702,Хабаровск,"ул. Панфиловцев, д. 23","7502,8",1971,5,0,86087,"7127639,5",1,"9645,72790236615"
2701,Хабаровск,"ул. Панфиловцев, д. 21","5687,68",1971,5,0,102373,"5447484,5",1,"6193,3797632943"
2700,Хабаровск,"ул. Панфиловцев, д. 20","12198,3",1975,9,2,96436,10091245,1,"15735,2838855154"
2699,Хабаровск,"ул. Панфиловцев, д. 19","3581,1",1971,5,0,55605,"3418210,25",0,"2549,07671825639"
2698,Хабаровск,"ул. Панфиловцев, д. 18","4795,2",1975,9,0,72782,4575945,1,"4402,55821947685"
2697,Хабаровск,"ул. Панфиловцев, д. 17","7506,3",1971,5,0,62335,"6384270,5",1,"8118,26848118555"
2696,Хабаровск,"ул. Панфиловцев, д. 16","23910,7",1975,9,0,169321,17941438,1,"31865,6999452866"
4150,Хабаровск,"ул. Панфиловцев, д. 14 Б","3855,6",1971,5,0,77157,"3701310,75",0,"2760,19447892566"
4149,Хабаровск,"ул. Панфиловцев, 14, корп. Б",8408,1973,12,0,115070,"8010357,5",1,"11459,5187994115"
2695,Хабаровск,"ул. Павловича, д. 8","1052,6",1904,2,0,20868,"1008348,0625",0,"751,959763159006"
2694,Хабаровск,"ул. Павловича, д. 7",769,1917,3,0,29563,"753265,4375",0,"561,735893629849"
2693,Хабаровск,"ул. Павловича, д. 5/2","6833,8",2016,22,0,85032,"6499857,5",1,"8355,7742853232"
2692,Хабаровск,"ул. Павловича, д. 5/1","6833,7",2016,22,0,60995,"6055017,5",1,"7441,72614917819"
2691,Хабаровск,"ул. Павловича, д. 5.2","6833,8",2016,22,4,89166,6496191,1,"8348,24043609387"
2690,Хабаровск,"ул. Павловича, д. 5.1","6833,8",2016,22,0,115296,6536418,1,"8430,89805315327"
2689,Хабаровск,"ул. Павловича, д. 5",5214,2013,10,0,38219,"4048952,25",1,"3319,70429244818"
2688,Хабаровск,"ул. Павловича, д. 38","9051,2",1971,9,0,110767,8607506,1,"12686,5273270322"
2687,Хабаровск,"ул. Павловича, д. 32",505,1936,2,0,21224,495960,0,"369,854396518306"
2686,Хабаровск,"ул. Павловича, д. 3","577,4",1917,2,0,16578,"558148,75",0,"416,230682108833"
2685,Хабаровск,"ул. Павловича, д. 26","9227,3",1976,9,0,86583,8419600,1,"12300,4219204355"
2684,Хабаровск,"ул. Павловича, д. 1А",603,1947,2,0,13598,"578522,625",0,"431,424180057991"
4148,Хабаровск,"ул. Павловича, д. 13","6365,8",1971,5,0,43798,"4635478,5",1,"4524,88643796707"
4147,Хабаровск,"ул. Павловича, д. 1 Б","8408,6",1974,12,0,135370,"8035442,5",1,"11511,0629444866"
2683,Хабаровск,"ул. Павловича, д. 1","1535,8",1958,3,0,28664,"1470274,875",0,"1096,43444352196"
4146,Хабаровск,"ул. Павла Морозова, д. 62","5364,7",1971,5,0,69160,"5104896,5",1,"5489,43694595403"
2682,Хабаровск,"ул. Островского, д. 8","8076,5",1995,10,3,111044,7688554,1,"10798,2835476807"
2681,Хабаровск,"ул. Островского, д. 16",571,1939,2,0,34026,"573233,375",0,"427,479804772112"
2680,Хабаровск,"ул. Островского, д. 14","566,3",1939,2,0,30666,"564772,75",0,"421,170426286866"
2679,Хабаровск,"ул. Островского, д. 12","571,1",1939,2,0,35589,"575215,1875",0,"428,957710381839"
2678,Хабаровск,"ул. Островского, д. 10","678,2",1970,2,0,34087,"673698,125",0,"502,399817439691"
2677,Хабаровск,"ул. Осетинская, д. 1Б","10669,8",1984,9,0,53486,"5623822,5",1,"6555,71548002737"
2676,Хабаровск,"ул. Осетинская, д. 1А","5661,4",1982,9,0,55343,"5291129,5",1,"5872,10470635933"
2675,Хабаровск,"ул. Орджоникидзе, д. 9","2029,5",1960,5,0,22846,1925588,0,"1435,97707009213"
2674,Хабаровск,"ул. Орджоникидзе, д. 8","572,9",1952,2,0,18629,"556412,3125",0,"414,935761059445"
2673,Хабаровск,"ул. Орджоникидзе, д. 7","3959,7",1962,5,0,88863,3812940,0,"2843,44024248026"
2672,Хабаровск,"ул. Орджоникидзе, д. 6 Б",4365,1973,5,7,46149,4125739,1,"3477,484136253"
2671,Хабаровск,"ул. Орджоникидзе, д. 6","560,3",1952,2,0,34729,"564062,25",0,"420,640582047963"
2670,Хабаровск,"ул. Орджоникидзе, д. 4а","4398,7",1974,5,0,35527,3681770,0,"2745,62227088717"
2669,Хабаровск,"ул. Орджоникидзе, д. 25а","1186,6",1955,1,0,24550,"1138284,875",0,"848,85810450246"
2668,Хабаровск,"ул. Орджоникидзе, д. 25 А","1862,3",1955,3,0,60340,"1814302,875",0,"1352,98793236259"
2667,Хабаровск,"ул. Орджоникидзе, д. 25",3066,1958,4,0,68383,2951264,0,"2200,85887105049"
2666,Хабаровск,"ул. Орджоникидзе, д. 23","2007,4",1958,3,6,56000,"1931951,875",0,"1440,72283012851"
2665,Хабаровск,"ул. Орджоникидзе, д. 21А","3823,28",1970,5,0,86486,3682313,0,"2746,02720462641"
2664,Хабаровск,"ул. Орджоникидзе, д. 21","555,1",1953,2,0,18081,"539080,8125",0,"402,01106658155"
2663,Хабаровск,"ул. Орджоникидзе, д. 19","559,9",1952,2,0,33188,"561826,0625",0,"418,97298026896"
2662,Хабаровск,"ул. Орджоникидзе, д. 17","551,7",1953,2,0,22312,"541008,125",0,"403,448329670488"
2661,Хабаровск,"ул. Орджоникидзе, д. 15","547,2",1950,2,0,19910,"533892,125",0,"398,141684203869"
2660,Хабаровск,"ул. Орджоникидзе, д. 13","251,4",1951,2,0,12708,"248180,046875",0,"185,076380080728"
2659,Хабаровск,"ул. Орджоникидзе, д. 12Б","1932,7",1970,1,0,61491,"1881621,625",0,"1403,18983504752"
2658,Хабаровск,"ул. Орджоникидзе, д. 12А",1929,1970,1,3,22543,"1824609,625",0,"1360,67402963115"
2657,Хабаровск,"ул. Орджоникидзе, д. 12 Б","2427,4",1970,9,0,51569,"2332913,75",0,"1739,73386389126"
2656,Хабаровск,"ул. Орджоникидзе, д. 12 А","2448,7",1970,9,0,65800,"2370052,5",0,"1767,42950460562"
2655,Хабаровск,"ул. Орджоникидзе, д. 11","640,4",1951,2,0,33124,"637135,625",0,"475,133906130915"
2654,Хабаровск,"ул. Орджоникидзе, д. 10а",4438,1967,1,0,48672,"4212306,5",1,"3655,36126516616"
2653,Хабаровск,"ул. Орджоникидзе, д. 10 В","5749,78",1969,5,0,42394,"4492144,5",1,"4230,36666558552"
2652,Хабаровск,"ул. Орджоникидзе, д. 10 Б","5960,4",1968,5,0,84063,"5680762,5",1,"6672,71462774812"
2651,Хабаровск,"ул. Орджоникидзе, д. 10 А","5891,7",1967,5,0,68414,"5597521,5",1,"6501,67272301643"
2650,Хабаровск,"ул. Орджоникидзе, д. 10","2102,9",1962,5,0,56191,"2034608,25",0,"1517,27721278917"
2649,Хабаровск,"ул. Олега Кошевого, д. 9а","8874,3",2005,10,0,51652,5449563,1,"6197,65062259423"
2648,Хабаровск,"ул. Олега Кошевого, д. 9","10858,1",2005,10,0,149635,10346592,1,"16259,9656799139"
2647,Хабаровск,"ул. Олега Кошевого, д. 7А","4181,8",1965,5,5,64725,"3980946,25",1,"3179,9669541992"
2646,Хабаровск,"ул. Олега Кошевого, д. 7","3381,9",1970,5,0,84833,"3266971,5",0,"2436,29279090048"
2645,Хабаровск,"ул. Олега Кошевого, д. 3А",2641,1962,1,0,37519,"2515973,25",0,"1876,24761681376"
2644,Хабаровск,"ул. Олега Кошевого, д. 31","3578,07",1973,5,0,45015,"3402579,25",0,"2537,42014500052"
2643,Хабаровск,"ул. Олега Кошевого, д. 29","5737,7",1973,5,0,79098,5466210,1,"6231,8565378051"
2642,Хабаровск,"ул. Олега Кошевого, д. 27А","3542,7",1974,5,0,53730,"3379983,75",0,"2520,56990502849"
2641,Хабаровск,"ул. Олега Кошевого, д. 23","603,9",1954,2,0,12655,"578226,375",0,"431,203256263797"
2640,Хабаровск,"ул. Олега Кошевого, д. 21","464,8",1958,2,6,16246,"439307,96875",0,"327,607032155242"
2639,Хабаровск,"ул. Октябрьская, д. 8А","449,8",1987,2,0,23900,"447498,8125",0,"333,715225501746"
2638,Хабаровск,"ул. Октябрьская, д. 8","917,9",1980,2,0,38020,"902924,3125",0,"673,34165396684"
2637,Хабаровск,"ул. Октябрьская, д. 64","108,5",1957,1,0,11511,"112910,5703125",0,"84,2012880947404"
2636,Хабаровск,"ул. Октябрьская, д. 60А","39,3",1960,1,0,6501,"42053,59375",0,"31,3608084075979"
2635,Хабаровск,"ул. Октябрьская, д. 6 А","614,4",1984,2,0,20354,"597360,25",0,"445,472043648226"
2634,Хабаровск,"ул. Октябрьская, д. 54",100,1970,1,0,7748,"100404,5703125",0,"74,8751346088586"
2633,Хабаровск,"ул. Октябрьская, д. 44","38,1",1964,1,0,7220,"41798,4140625",0,"31,1705121552307"
2632,Хабаровск,"ул. Октябрьская, д. 10",922,1980,2,0,21889,"887276,8125",0,"661,672776094591"
2631,Хабаровск,"ул. Окружная, д. 15","434,4",1958,2,0,21190,"429803,1875",0,"320,518990512253"
4145,Хабаровск,"ул. Окружная, д. 13а",182,1950,2,0,13626,"184297,09375",0,"137,436669064005"
2630,Хабаровск,"ул. Окружная, д. 13","372,7",1958,2,0,23682,"375032,65625",0,"279,674725284299"
2629,Хабаровск,"ул. Окружная, д. 11",100,1970,1,0,8475,"101282,8359375",0,"75,5300874331128"
4144,Хабаровск,"ул. Окружная, 15","355,9",1950,2,0,9999,"342769,9375",0,"255,615308449633"
2628,Хабаровск,"ул. Озерная, д. 6 А","929,8",1984,2,5,27878,890990,0,"664,441827473678"
2627,Хабаровск,"ул. Озерная, д. 6","1203,6",1969,2,0,51150,"1186339,25",0,"884,693901473364"
2626,Хабаровск,"ул. Озерная, д. 2","992,2",1988,2,0,41433,"976628,1875",0,"728,305163542583"
2625,Хабаровск,"ул. Огородная, д. 2А-1","114,3",1938,1,0,13989,"121335,7421875",0,"90,4842279676961"
2624,Хабаровск,"ул. Образцовая, д. 39","36,9",1949,1,0,4041,"36834,2265625",0,"27,4685471338253"
2623,Хабаровск,"ул. Образцовая, д. 33","125,4",1949,1,0,14127,"131897,40625",0,"98,3604234029429"
2622,Хабаровск,"ул. Оборонная, д. 9А","831,76",1936,2,0,14932,"794364,125",0,"592,384595668334"
2621,Хабаровск,"ул. Оборонная, д. 9","901,7",1952,2,0,21970,"868364,125",0,"647,568935821481"
2620,Хабаровск,"ул. Оборонная, д. 8Б","11494,8",2001,10,0,89643,9446087,1,"14409,6264189678"
2619,Хабаровск,"ул. Оборонная, д. 8А","12849,4",2000,10,0,141018,12201000,1,"20070,3653203518"
2618,Хабаровск,"ул. Оборонная, д. 8","1562,1",1950,2,0,44121,"1513577,125",0,"1128,72641775705"
2617,Хабаровск,"ул. Оборонная, д. 5","1739,8",1960,4,4,29210,"1653315,875",0,"1232,93440035942"
2616,Хабаровск,"ул. Оборонная, д. 4","5394,8",1978,5,0,50233,4898273,1,"5064,87120308298"
2615,Хабаровск,"ул. Оборонная, д. 18","816,7",1949,2,0,33214,"802346,375",0,"598,337233495192"
2614,Хабаровск,"ул. Оборонная, д. 16","821,9",1949,2,0,18091,"788946,6875",0,"588,344626563491"
2613,Хабаровск,"ул. Оборонная, д. 13","1331,8",1952,2,0,26952,1277164,0,"952,425035234506"
2612,Хабаровск,"ул. Оборонная, д. 12","817,1",1949,2,0,37997,808499,0,"602,925457155121"
2611,Хабаровск,"ул. Оборонная, д. 11","963,7",1952,2,0,18236,"921915,25",0,"687,50384795099"
2610,Хабаровск,"ул. Оборонная, д. 10","757,5",1949,2,0,14081,"723792,8125",0,"539,757145478415"
4143,Хабаровск,"ул. Нововыборгская, д. 25",437,1958,2,0,20522,431431,0,"321,732906170436"
4142,Хабаровск,"ул. Нововыборгская, 25",101,1958,1,0,6382,"99690,859375",0,"74,3428958636421"
2609,Хабаровск,"ул. Нефтяная, д. 31","57,8",1947,1,0,5802,"58534,1015625",0,"43,6508887997816"
2608,Хабаровск,"ул. Некрасова, д. 70","3797,5",1957,4,0,53470,"3618285,75",0,"2698,2798864768"
2607,Хабаровск,"ул. Некрасова, д. 68","2055,7",1964,5,2,27803,"1951781,5",0,"1455,51046217053"
2606,Хабаровск,"ул. Некрасова, д. 66","3357,6",1959,5,0,79377,3237624,0,"2414,40735275664"
2605,Хабаровск,"ул. Некрасова, д. 64","3989,8",1961,5,0,59174,"3805262,25",0,"2837,71468075579"
2604,Хабаровск,"ул. Некрасова, д. 6","4891,5",1976,9,0,70198,4663006,1,"4581,44938209919"
2603,Хабаровск,"ул. Некрасова, д. 55","11231,2",1979,9,0,154079,10701363,1,"16988,9418765425"
2602,Хабаровск,"ул. Некрасова, д. 54","1728,6",1964,5,0,50627,"1677361,125",0,"1250,86576867115"
2601,Хабаровск,"ул. Некрасова, д. 53",3690,1976,5,0,81833,"3551877,5",0,"2648,75697489606"
2600,Хабаровск,"ул. Некрасова, д. 52","3399,76",1961,5,0,31831,"3095028,25",0,"2308,06880718376"
2599,Хабаровск,"ул. Некрасова, д. 41",2847,1974,9,0,72184,"2750766,25",0,"2051,34081651075"
2598,Хабаровск,"ул. Некрасова, д. 12","9737,2",1975,9,1,86606,8608256,1,"12688,0684116966"
2597,Хабаровск,"ул. Невельского, д. 40","424,1",1958,2,0,23350,"422766,8125",0,"315,271724141373"
2596,Хабаровск,"ул. Насыпная, д. 5б",100,1970,1,0,6742,"99189,28125",0,"73,9688518384613"
2595,Хабаровск,"ул. Насыпная, д. 5, стр. Б","906,8",1974,2,0,22948,"874321,625",0,"652,011648070972"
2594,Хабаровск,"ул. Насыпная, д. 3","834,3",1974,2,0,33845,"819590,6875",0,"611,196909261505"
2593,Хабаровск,"ул. Насыпная, д. 21","906,8",1974,2,0,32040,"885305,1875",0,"660,202467653315"
2592,Хабаровск,"ул. Насыпная, д. 19","407,1",1959,2,0,10209,"390971,59375",0,"291,560938104296"
2591,Хабаровск,"ул. Насыпная, д. 18","875,6",1969,2,0,42457,"868671,25",0,"647,797969476475"
2590,Хабаровск,"ул. Насыпная, д. 16","408,5",1958,2,0,14046,"396917,90625",0,"295,995307451011"
2589,Хабаровск,"ул. Насыпная, д. 14","372,3",1957,2,0,13060,"361826,09375",0,"269,826138294383"
2588,Хабаровск,"ул. Насыпная, д. 13","504,3",1957,2,2,20177,489709,0,"365,192811244018"
2587,Хабаровск,"ул. Насыпная, д. 11","477,38",1955,2,0,17406,"465481,96875",0,"347,125882414276"
2586,Хабаровск,"ул. Насыпная, д. 10",100,1970,1,0,11925,"105450,609375",0,"78,6381391500892"
2585,Хабаровск,"ул. Нагорная, д. 9","429,8",1955,1,0,30254,"436445,09375",0,"325,472087995568"
2584,Хабаровск,"ул. Нагорная, д. 7","433,6",1955,1,0,27626,"436829,03125",0,"325,758403368507"
2583,Хабаровск,"ул. Нагорная, д. 3","423,9",1954,1,0,25554,"425242,03125",0,"317,117579728582"
2582,Хабаровск,"ул. Нагорная, д. 2","33,8",1948,1,0,6940,"37433,27734375",0,"27,9152798646565"
2581,Хабаровск,"ул. Нагорная, д. 13",100,1970,1,0,14529,"108596,375",0,"80,9840445594416"
2580,Хабаровск,"ул. Нагорная, д. 1",464,1954,2,0,23114,"459847,40625",0,"342,923995743814"
2579,Хабаровск,"ул. Нагишкина, д. 7","1713,2",1960,4,4,56258,"1661080,625",0,"1238,72484097029"
2578,Хабаровск,"ул. Нагишкина, д. 2а","1819,3",1998,6,0,33889,"1742079,75",0,"1299,12866889066"
2577,Хабаровск,"ул. Нагишкина, д. 2","2109,6",1960,5,0,26433,"2004933,75",0,"1495,14791952059"
2576,Хабаровск,"ул. Нагишкина, д. 11","1920,4",1962,5,0,29425,"1831365,5",0,"1365,71211752348"
2575,Хабаровск,"ул. Мухина, д. 9","7530,5",1968,5,0,129739,"7206314,5",1,"9807,38768366102"
2574,Хабаровск,"ул. Мухина, д. 7А","5453,7",2008,14,0,108544,"5235821,5",1,"5758,45895886831"
2573,Хабаровск,"ул. Мухина, д. 7","3394,82",1968,5,2,72311,3259613,0,"2430,80530485972"
2572,Хабаровск,"ул. Мухина, д. 5","3574,4",1967,5,0,63349,"3421290,5",0,"2551,37376641526"
2571,Хабаровск,"ул. Мухина, д. 32","1381,4",1963,4,0,22768,1318559,0,"983,29470767558"
2570,Хабаровск,"ул. Мухина, д. 3","3557,8",1967,5,0,49737,"3389301,25",0,"2527,51828461467"
2569,Хабаровск,"ул. Мухина, д. 28","549,9",1955,2,0,23407,"540645,1875",0,"403,177674718402"
2568,Хабаровск,"ул. Мухина, д. 24","595,6",1941,2,0,28642,"589766,625",0,"439,809216823964"
2567,Хабаровск,"ул. Мухина, д. 23","2076,6",1961,5,0,39234,1989494,0,"1483,63396795465"
2566,Хабаровск,"ул. Мухина, д. 20","413,9",1953,2,0,15352,"403552,65625",0,"300,943068273052"
2565,Хабаровск,"ул. Мухина, д. 18","413,2",1953,2,0,10619,"397179,40625",0,"296,190316977363"
2564,Хабаровск,"ул. Мухина, д. 16","407,4",1953,2,0,30092,"415272,21875",0,"309,682748319621"
2563,Хабаровск,"ул. Мухина, д. 14","4488,5",1969,5,0,89269,4308643,1,"3853,31153552794"
2562,Хабаровск,"ул. Мухина, д. 13","7595,8",1969,5,0,84289,7212560,1,"9820,22080935631"
2561,Хабаровск,"ул. Мухина, д. 12","846,5",1917,3,0,43190,"842305,125",0,"628,135845009983"
2560,Хабаровск,"ул. Мухина, д. 11","7521,9",1968,5,0,101522,"7164172,5",1,"9720,79516375853"
4141,Хабаровск,"ул. Муравьева-Амурского, д. 9","3579,1",1971,5,1,77913,"3441120,75",0,"2566,16186454123"
4140,Хабаровск,"ул. Муравьева-Амурского, д. 7","7480,4",1971,5,0,124039,"7152510,5",1,"9696,83232461699"
2559,Хабаровск,"ул. Муравьева-Амурского, д. 50","4593,3",1941,5,0,77283,"4392305,5",1,"4025,21952984102"
4139,Хабаровск,"ул. Муравьева-Амурского, д. 44","7475,2",1972,5,0,92937,7110068,1,"9609,62234345897"
2558,Хабаровск,"ул. Муравьева-Амурского, д. 40","2887,2",1929,4,0,31910,"2739759,5",0,"2043,13270521372"
2557,Хабаровск,"ул. Муравьева-Амурского, д. 38А",377,1957,2,1,14655,"365989,125",0,"272,930653599358"
4138,Хабаровск,"ул. Муравьева-Амурского, д. 34","9644,1",1975,9,0,50204,"5283340,5",1,"5856,10002842472"
2556,Хабаровск,"ул. Муравьева-Амурского, д. 31","5419,8",1970,9,0,64791,"5151218,5",1,"5584,61844438607"
2555,Хабаровск,"ул. Муравьева-Амурского, д. 29","2033,5",1933,4,0,27748,"1935255,75",0,"1443,18664312612"
2554,Хабаровск,"ул. Муравьева-Амурского, д. 27","1707,2",1900,4,0,50875,1657620,0,"1236,14413411701"
2553,Хабаровск,"ул. Муравьева-Амурского, д. 26","1144,4",1917,3,0,19269,"1092385,625",0,"814,629458221726"
2552,Хабаровск,"ул. Муравьева-Амурского, д. 25","18982,4",1930,7,0,111187,11737126,1,"19117,206510204"
4137,Хабаровск,"ул. Муравьева-Амурского, д. 23","22181,2",1994,10,0,96913,10156017,1,"15868,3760666915"
4136,Хабаровск,"ул. Муравьева-Амурского, д. 18","6089,2",1981,14,0,68078,"5782071,5",1,"6880,88228943483"
2551,Хабаровск,"ул. Муравьева-Амурского, д. 15","1677,7",1961,5,0,55346,1635395,0,"1219,57018871291"
2550,Хабаровск,"ул. Муравьева-Амурского, д. 13",4279,1965,7,0,82823,"4104662,5",1,"3434,17657501421"
2549,Хабаровск,"ул. Муравьева-Амурского, д. 11","5540,3",1940,7,0,97162,"5303170,5",1,"5896,84630695128"
4135,Хабаровск,"ул. Муравьева-Амурского, 44","9998,6",1998,10,0,106340,9489382,1,"14498,5880996943"
4134,Хабаровск,"ул. Муравьева-Амурского, 36","7531,89",1971,5,0,106785,"7179886,5",1,"9753,0839696469"
4133,Хабаровск,"ул. Муравьева-Амурского, 23","14619,8",1990,10,3,87352,9213967,1,"13932,6709892358"
4132,Хабаровск,"ул. Муравьева-Амурского, 19",5781,1972,5,0,47194,4869121,1,"5004,97026956778"
4131,Хабаровск,ул. Муравьева-Амурского 7,"4881,5",1977,9,0,101302,"4691216,5",1,"4639,41574066569"
4130,Хабаровск,"ул. Муравьева Амурского, д. 32","3572,2",1971,5,0,63695,"3419648,5",0,"2550,14927065132"
4129,Хабаровск,"ул. Муравьева Амурского, д. 28","11942,9",1977,9,0,111300,10855147,1,"17304,934095248"
2548,Хабаровск,"ул. Мостовая, д. 6","336,7",1961,2,1,26676,"342770,84375",0,"255,615984271366"
2547,Хабаровск,"ул. Мостовая, д. 4","409,5",1974,2,0,15246,"399304,09375",0,"297,774769378973"
2546,Хабаровск,"ул. Мостовая, д. 3","8905,5",1994,6,0,87252,"8337134,5",1,"12130,9734972468"
2545,Хабаровск,"ул. Мостовая, д. 1","4106,9",1979,5,0,82952,"3943649,25",1,"3103,32984122869"
2544,Хабаровск,"ул. Московская, д. 9",10885,2000,10,0,137918,10357628,1,"16282,6422270555"
4127,Хабаровск,"ул. Морозова, д. 91","9585,4",1974,9,0,123555,9123224,1,"13746,214128301"
4126,Хабаровск,"ул. Морозова, д. 86","7540,99",1971,5,0,81872,7158312,1,"9708,75312819096"
4125,Хабаровск,"ул. Морозова, д. 58ж","4301,9",1992,6,0,78751,"4121188,5",1,"3468,13386189923"
4124,Хабаровск,"ул. Морозова, д. 58","11970,9",1977,9,5,132469,11357147,1,"18336,4334306153"
4123,Хабаровск,"ул. Морозова, д. 128 Б","7502,8",1971,5,6,86087,7114648,1,"9619,03323380953"
2543,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 96Г","9374,4",2013,23,0,142840,8948923,1,"13388,0639975165"
2542,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 96 А","17294,4",2009,10,0,144445,14763035,1,"25334,7824512039"
2541,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 96","20081,4",2009,10,0,89758,9411958,1,"14339,4988476197"
2540,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 94В",9375,2012,23,0,82975,8268319,1,"11989,5728149501"
2539,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 94 А",17377,2009,10,3,131023,13887095,1,"23534,9188499656"
2538,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 94",20039,2009,10,0,202169,18981510,1,"34002,8186240399"
2537,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 92 А","15322,7",2009,10,0,176503,14560073,1,"24917,7402836645"
2536,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 92","9354,6",2013,23,0,134921,8920813,1,"13330,304144295"
2535,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 91","19378,9",2015,17,0,81788,8561716,1,"12592,4389713221"
2534,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 89","20654,6",2013,17,0,94851,9953652,1,"15452,5606025449"
2533,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 87","15679,7",2012,25,0,131081,13391215,1,"22515,9947654598"
4122,Хабаровск,"ул. Морозова Павла Леонтьевича, д. 86","5687,68",1971,5,0,102373,5447485,1,"6193,38079068408"
